day,code,buy_price,sell_price,return_pct
2025-04-22,688136,41.0,37.58,-8.34
2024-10-09,688137,38.31,35.6,-7.07
2025-07-02,688137,40.6,42.5,4.68
2024-04-30,688138,20.7,20.91,1.01
2025-08-26,688138,32.55,31.43,-3.44
2025-08-08,688139,33.81,34.45,1.89
2024-12-27,688141,33.63,32.23,-4.16
2025-09-09,688141,47.2,46.66,-1.14
2026-01-26,688141,53.63,56.23,4.85
2025-03-13,688143,36.47,36.99,1.43
2025-07-01,688143,39.15,39.44,0.74
2025-08-07,688143,47.8,48.1,0.63
2025-12-31,688143,51.29,48.85,-4.76
2024-10-09,688146,36.16,33.0,-8.74
2025-08-07,688146,33.39,36.48,9.25
2025-08-11,688146,37.88,41.43,9.37
2025-09-25,688146,46.4,44.35,-4.42
2025-07-24,688147,32.69,33.1,1.25
2025-08-12,688147,34.97,34.45,-1.49
2025-09-16,688147,48.3,48.92,1.28
2026-01-19,688147,80.5,76.9,-4.47
2025-06-25,688148,5.56,5.45,-1.98
2025-07-02,688150,25.86,25.56,-1.16
2025-07-24,688150,27.15,27.7,2.03
2025-08-08,688150,27.44,27.79,1.28
2026-02-27,688150,34.77,34.98,0.6
2026-02-25,688151,22.9,22.93,0.13
2024-10-31,688152,62.87,57.2,-9.02
2025-07-28,688153,33.36,33.34,-0.06
2025-08-21,688153,36.11,36.5,1.08
2025-08-26,688153,35.93,35.35,-1.61
2025-08-29,688153,36.1,35.64,-1.27
2025-09-03,688155,66.84,63.29,-5.31
2026-01-09,688155,72.28,73.7,1.96
2025-07-16,688156,19.64,19.35,-1.48
2026-03-02,688156,21.86,21.21,-2.97
2024-08-23,688157,38.96,39.1,0.36
2025-08-11,688157,43.7,43.68,-0.05
2025-08-20,688157,44.18,41.92,-5.12
2025-08-26,688157,45.57,44.43,-2.5
2025-02-20,688158,39.47,35.46,-10.16
2025-07-22,688158,25.7,24.9,-3.11
2025-08-26,688158,29.02,28.32,-2.41
2025-01-22,688159,34.88,33.87,-2.9
2025-02-07,688159,38.89,38.81,-0.21
2025-02-24,688159,46.57,46.88,0.67
2025-05-09,688159,57.39,57.2,-0.33
2024-11-07,688160,52.9,51.39,-2.85
2024-12-03,688160,57.0,56.5,-0.88
2024-12-06,688160,61.5,60.85,-1.06
2025-03-13,688160,116.0,113.9,-1.81
2025-03-20,688161,28.61,28.27,-1.19
2025-07-23,688161,27.6,28.37,2.79
2025-09-15,688161,34.85,34.69,-0.46
2026-01-15,688161,30.85,30.0,-2.76
2024-12-13,688162,26.12,26.7,2.22
2024-08-29,688163,15.06,15.1,0.27
2026-02-09,688163,26.23,27.08,3.24
2024-11-21,688165,14.89,15.49,4.03
2024-05-08,688166,35.55,36.27,2.03
2025-03-07,688166,38.65,38.0,-1.68
2025-03-12,688166,42.68,42.0,-1.59
2025-04-30,688166,49.37,49.67,0.61
2025-06-10,688166,52.61,52.53,-0.15
2025-06-13,688166,57.43,56.78,-1.13
2025-06-17,688166,57.35,57.5,0.26
2025-08-07,688166,115.09,114.0,-0.95
2025-03-13,688167,80.89,81.76,1.08
2025-03-19,688167,91.9,87.51,-4.78
2025-07-23,688167,80.88,79.6,-1.58
2025-07-30,688167,87.3,84.66,-3.02
2026-01-08,688167,190.95,201.3,5.42
2026-02-11,688167,358.0,363.0,1.4
2026-02-13,688167,371.0,390.0,5.12
2026-02-25,688167,395.81,369.71,-6.59
2025-03-19,688168,72.16,76.63,6.19
2025-08-25,688168,91.42,90.87,-0.6
2024-02-19,688169,330.0,329.19,-0.25
2024-04-12,688169,358.06,354.0,-1.13
2024-04-16,688169,359.38,371.2,3.29
2024-04-23,688169,385.0,385.44,0.11
2025-06-19,688170,24.93,24.01,-3.69
2025-07-25,688170,35.41,37.72,6.52
2025-08-01,688170,40.61,40.1,-1.26
2026-02-27,688170,52.4,56.88,8.55
2024-11-04,688171,18.82,18.9,0.43
2025-08-29,688171,46.3,48.5,4.75
2025-09-02,688171,48.77,47.78,-2.03
2025-08-19,688172,21.05,21.19,0.67
2025-08-25,688172,22.29,22.02,-1.21
2026-01-07,688172,37.11,35.79,-3.56
2025-08-19,688173,15.85,16.18,2.08
2025-08-26,688173,16.09,15.67,-2.61
2025-10-15,688173,16.39,16.1,-1.77
2024-05-08,688175,25.22,25.16,-0.24
2025-11-17,688175,26.44,26.11,-1.25
2025-12-11,688175,27.56,27.95,1.42
2025-12-16,688175,28.5,28.55,0.18
2026-02-03,688175,35.28,35.3,0.06
2025-02-25,688176,8.01,8.07,0.75
2025-03-10,688176,8.48,8.67,2.24
2025-07-31,688176,12.6,12.33,-2.14
2025-08-04,688176,12.39,12.2,-1.53
2025-12-30,688176,11.67,11.56,-0.94
2026-01-07,688176,11.79,12.0,1.78
2025-05-28,688177,25.87,26.5,2.44
2025-07-21,688177,29.8,30.18,1.28
2024-12-04,688178,14.26,14.37,0.77
2024-12-11,688178,14.51,14.48,-0.21
2025-05-22,688178,23.95,23.42,-2.21
2025-09-19,688178,28.96,30.69,5.97
2026-01-13,688179,14.45,14.14,-2.15
2025-05-30,688180,33.25,33.2,-0.15
2025-06-11,688180,37.08,38.05,2.62
2025-08-07,688180,41.8,41.6,-0.48
2025-07-18,688181,32.98,32.99,0.03
2025-08-14,688181,36.7,36.37,-0.9
2025-08-19,688181,38.44,41.0,6.66
2025-02-24,688182,21.22,24.08,13.48
2025-03-07,688182,31.15,30.77,-1.22
2026-01-06,688182,30.84,30.66,-0.58
2024-06-05,688183,17.66,16.68,-5.55
2024-06-07,688183,17.3,19.7,13.87
2024-06-13,688183,20.33,21.0,3.3
2024-07-15,688183,27.5,26.6,-3.27
2024-12-09,688183,38.79,36.0,-7.19
2025-06-17,688183,43.7,49.99,14.39
2025-07-07,688183,51.49,50.35,-2.21
2025-08-19,688183,57.42,59.0,2.75
2025-08-21,688183,61.04,65.69,7.62
2025-08-26,688183,76.0,69.75,-8.22
2025-08-29,688183,80.78,82.82,2.53
2025-09-15,688183,94.83,93.5,-1.4
2025-07-21,688185,67.97,65.52,-3.6
2025-07-25,688185,72.2,79.0,9.42
2024-11-22,688186,17.94,17.51,-2.4
2024-11-29,688186,19.36,19.11,-1.29
2025-03-06,688186,20.25,20.98,3.6
2025-04-22,688186,26.0,25.7,-1.15
2025-08-19,688187,45.67,46.18,1.12
2025-08-26,688187,50.5,48.59,-3.78
2024-04-17,688188,303.0,297.0,-1.98
2025-07-16,688189,10.08,10.69,6.05
2025-07-23,688189,10.4,10.1,-2.88
2024-03-05,688190,72.99,73.0,0.01
2025-04-24,688191,28.77,30.0,4.28
2025-11-04,688191,33.0,33.34,1.03
2026-03-04,688191,54.35,53.0,-2.48
2025-03-31,688192,50.18,51.1,1.83
2025-07-25,688192,76.22,75.85,-0.49
2024-10-30,688193,36.49,39.52,8.3
2025-07-15,688193,42.58,43.05,1.1
2024-10-22,688195,36.62,34.22,-6.55
2025-03-14,688195,43.99,43.58,-0.93
2026-02-06,688195,233.01,244.35,4.87
2026-01-12,688196,74.74,72.94,-2.41
2026-01-23,688196,84.5,83.9,-0.71
2026-03-06,688196,90.01,79.5,-11.68
2025-07-21,688197,49.31,45.2,-8.34
2025-08-29,688198,118.66,116.98,-1.42
2024-06-14,688199,21.9,22.7,3.65
2024-11-12,688199,17.96,17.18,-4.34
2025-03-06,688199,18.55,18.7,0.81
2025-06-12,688199,21.35,20.2,-5.39
2025-06-27,688199,22.76,23.6,3.69
2025-07-04,688199,27.68,27.17,-1.84
2025-02-26,688200,143.8,141.42,-1.66
2026-01-13,688200,228.59,222.97,-2.46
2026-01-22,688200,264.56,251.0,-5.13
2026-01-28,688200,278.5,263.59,-5.35
2026-02-02,688200,295.59,292.0,-1.21
2026-02-12,688200,313.32,309.6,-1.19
2025-06-20,688201,10.28,10.65,3.6
2025-09-02,688201,15.73,14.94,-5.02
2025-07-07,688202,38.79,46.91,20.93
2025-09-12,688202,81.88,81.0,-1.07
2024-09-18,688205,32.0,31.52,-1.5
2025-08-26,688205,103.5,101.04,-2.38
2025-08-19,688206,35.52,35.02,-1.41
2024-04-10,688208,23.35,23.29,-0.26
2024-12-27,688208,40.8,39.51,-3.16
2025-08-08,688208,36.1,35.48,-1.72
2025-08-21,688208,39.48,39.7,0.56
2025-08-19,688209,20.27,20.6,1.63
2025-02-24,688210,23.28,23.14,-0.6
2025-07-02,688210,23.91,25.0,4.56
2025-09-25,688210,62.89,60.0,-4.6
2025-05-28,688212,49.2,50.37,2.38
2024-07-17,688213,57.1,56.64,-0.81
2024-07-19,688213,58.1,57.87,-0.4
2025-02-11,688213,90.48,93.88,3.76
2025-02-20,688213,101.55,99.05,-2.46
2025-07-11,688215,38.8,40.73,4.97
2025-09-24,688215,76.4,73.08,-4.35
2025-10-21,688215,89.61,82.71,-7.7
2024-12-09,688216,26.44,25.6,-3.18
2025-06-18,688216,21.95,21.4,-2.51
2025-06-25,688216,22.54,22.75,0.93
2025-08-06,688216,25.06,25.64,2.31
2025-08-08,688216,25.64,25.9,1.01
2026-01-22,688216,29.05,28.71,-1.17
2025-07-03,688217,26.31,26.85,2.05
2025-07-30,688217,29.13,28.93,-0.69
2025-08-06,688217,31.17,30.25,-2.95
2024-05-14,688218,20.84,20.62,-1.06
2024-11-21,688218,22.86,23.6,3.24
2025-08-26,688218,26.44,27.0,2.12
2024-12-04,688219,10.15,10.02,-1.28
2024-12-06,688219,10.19,11.3,10.89
2025-08-12,688219,13.45,13.5,0.37
2025-08-14,688219,13.53,15.2,12.34
2024-12-23,688220,53.26,56.62,6.31
2024-12-25,688220,56.99,57.91,1.61
2025-08-05,688220,91.0,90.2,-0.88
2025-07-15,688221,18.96,19.15,1.0
2026-01-08,688221,24.66,28.51,15.61
2025-09-02,688222,27.47,29.26,6.52
2025-08-19,688223,5.66,5.61,-0.88
2025-11-17,688223,6.42,6.25,-2.65
2025-08-29,688225,22.67,22.42,-1.1
2026-01-13,688225,25.3,25.9,2.37
2024-12-17,688226,25.35,24.87,-1.89
2025-01-23,688226,28.0,30.56,9.14
2025-02-05,688226,28.68,28.3,-1.32
2025-07-17,688226,35.5,34.21,-3.63
2025-07-25,688226,36.84,36.69,-0.41
2025-09-24,688226,55.28,51.09,-7.58
2024-10-29,688227,19.94,20.05,0.55
2024-11-13,688227,27.34,26.0,-4.9
2024-12-06,688227,35.43,34.68,-2.12
2024-12-06,688228,57.82,59.05,2.13
2025-10-15,688228,197.97,207.0,4.56
2026-01-26,688228,252.75,269.7,6.71
2025-08-20,688229,71.74,68.42,-4.63
2026-02-12,688229,97.98,97.92,-0.06
2024-06-14,688230,38.47,39.46,2.57
2025-06-18,688230,50.98,50.12,-1.69
2025-06-24,688230,54.64,54.65,0.02
2025-06-27,688230,55.35,55.21,-0.25
2025-07-28,688230,62.41,62.0,-0.66
2025-08-01,688230,64.3,70.7,9.95
2026-01-19,688230,81.5,78.78,-3.34
2025-07-04,688231,17.88,18.3,2.35
2025-07-31,688231,19.9,19.33,-2.86
2026-01-21,688231,29.72,29.73,0.03
2026-01-28,688231,32.6,31.43,-3.59
2025-02-24,688232,42.3,39.0,-7.8
2025-05-06,688233,28.79,28.65,-0.49
2025-10-10,688233,50.38,50.83,0.89
2025-10-29,688233,55.5,53.8,-3.06
2025-11-03,688233,51.8,45.84,-11.51
2026-01-23,688233,89.99,89.0,-1.1
2025-09-04,688234,69.3,81.0,16.88
2025-12-26,688234,92.81,91.0,-1.95
2024-08-07,688235,138.98,141.0,1.45
2024-08-09,688235,142.0,142.51,0.36
2024-08-14,688235,141.5,143.85,1.66
2025-02-20,688235,210.2,221.77,5.5
2026-01-12,688235,318.1,316.1,-0.63
2025-06-27,688237,29.4,29.18,-0.75
2025-07-25,688237,33.36,32.57,-2.37
2025-08-22,688237,36.0,35.45,-1.53
2025-08-26,688237,35.85,39.35,9.76
2025-09-16,688237,52.65,52.3,-0.66
2025-03-31,688238,6.1,6.45,5.74
2025-07-22,688238,7.64,8.11,6.15
2024-11-07,688239,44.7,45.0,0.67
2025-09-22,688239,40.67,41.51,2.07
2025-10-30,688239,51.45,53.33,3.65
2025-11-04,688239,54.29,54.85,1.03
2025-02-12,688244,42.21,50.0,18.46
2025-03-31,688247,10.84,11.14,2.77
2025-04-02,688247,11.27,10.45,-7.28
2025-07-07,688247,10.8,10.69,-1.02
2025-07-11,688247,11.05,10.93,-1.09
2025-07-28,688247,12.45,12.75,2.41
2025-07-30,688247,13.06,12.64,-3.22
2024-03-05,688248,28.08,27.88,-0.71
2024-03-12,688248,30.75,30.0,-2.44
2025-09-03,688248,41.19,40.8,-0.95
2024-06-21,688249,15.95,15.05,-5.64
2025-08-19,688249,23.03,23.14,0.48
2025-08-26,688249,24.47,23.41,-4.33
2025-10-10,688249,38.15,39.08,2.44
2025-02-25,688251,20.6,20.58,-0.1
2025-01-20,688252,26.2,26.18,-0.08
2025-08-08,688252,25.63,25.89,1.01
2025-08-21,688252,28.43,29.24,2.85
2025-09-19,688255,39.53,40.7,2.96
2025-09-23,688255,40.91,41.3,0.95
2024-03-06,688256,174.84,167.94,-3.95
2024-06-18,688256,218.0,217.35,-0.3
2025-01-09,688256,731.97,707.0,-3.41
2024-05-08,688257,26.0,25.8,-0.77
2025-09-15,688257,19.65,20.0,1.78
2025-10-10,688257,22.27,22.8,2.38
2025-12-11,688257,32.58,33.1,1.6
2026-01-13,688257,42.32,41.14,-2.79
2026-03-11,688257,82.54,79.88,-3.22
2025-02-18,688258,44.59,45.66,2.4
2025-08-05,688258,72.97,73.85,1.21
2025-08-29,688260,34.2,34.48,0.82
2025-08-08,688261,60.63,60.4,-0.38
2025-08-14,688261,61.0,61.93,1.52
2025-08-19,688262,30.83,30.73,-0.32
2025-08-21,688262,31.32,32.6,4.09
2025-08-26,688262,31.8,29.0,-8.81
2026-02-10,688262,44.0,44.1,0.23
2025-06-30,688265,32.65,33.25,1.84
2024-09-13,688266,61.07,62.0,1.52
2025-02-25,688266,77.37,78.25,1.14
2025-02-28,688266,85.49,82.01,-4.07
2025-06-18,688266,117.48,114.77,-2.31
2025-07-16,688266,130.3,133.0,2.07
2025-03-28,688268,51.85,50.97,-1.7
2025-08-07,688268,54.83,54.3,-0.97
2025-04-16,688269,28.48,28.62,0.49
2025-05-15,688269,33.93,31.98,-5.75
2025-10-23,688269,41.8,43.15,3.23
2025-08-01,688270,52.4,53.53,2.16
2025-08-14,688270,68.3,69.63,1.95
2025-08-18,688270,70.66,71.9,1.75
2025-09-02,688271,152.38,149.7,-1.76
2024-11-12,688272,20.91,19.69,-5.83
2025-03-13,688273,28.45,30.5,7.21
2025-07-24,688273,32.42,33.85,4.41
2025-08-13,688273,53.43,49.01,-8.27
2025-07-21,688275,41.37,41.31,-0.15
2025-09-02,688275,50.3,48.65,-3.28
2025-09-03,688275,50.5,48.05,-4.85
2025-11-14,688275,105.0,100.76,-4.04
2026-03-04,688275,93.84,94.64,0.85
2026-03-10,688275,102.99,102.41,-0.56
2024-12-06,688277,11.89,11.87,-0.17
2025-07-03,688277,14.79,14.55,-1.62
2026-01-15,688277,23.5,22.1,-5.96
2024-10-09,688278,83.5,81.1,-2.87
2025-01-13,688279,178.87,180.99,1.19
2025-01-27,688279,220.0,220.0,0.0
2025-08-19,688279,222.0,225.29,1.48
2025-08-21,688279,227.98,228.85,0.38
2026-01-19,688279,223.05,225.35,1.03
2024-11-07,688281,113.8,114.55,0.66
2024-12-03,688282,32.27,30.48,-5.55
2025-07-25,688282,50.57,51.74,2.31
2025-08-07,688282,54.17,52.03,-3.95
2025-09-03,688283,34.59,32.26,-6.74
2024-10-09,688285,7.98,7.63,-4.39
2025-05-09,688285,8.18,8.23,0.61
2024-06-04,688286,46.16,45.5,-1.43
2024-10-29,688286,52.8,51.46,-2.54
2024-12-12,688286,70.89,73.8,4.1
2025-08-21,688286,82.99,83.0,0.01
2024-10-24,688287,7.05,6.43,-8.79
2025-12-10,688287,6.1,6.02,-1.31
2025-03-14,688288,32.95,33.84,2.7
2026-02-25,688288,30.18,29.8,-1.26
2024-01-02,688289,19.61,19.49,-0.61
2024-01-10,688289,19.06,18.96,-0.52
2024-02-19,688289,20.66,20.11,-2.66
2024-01-17,688290,50.88,50.51,-0.73
2025-09-19,688290,67.41,67.46,0.07
2025-12-17,688291,38.0,38.65,1.71
2026-01-20,688291,51.4,51.0,-0.78
2025-03-10,688292,25.18,24.51,-2.66
2025-08-26,688292,25.38,24.04,-5.28
2025-09-23,688292,24.62,24.93,1.26
2025-12-01,688292,25.89,24.27,-6.26
2026-01-13,688292,32.58,38.28,17.5
2025-07-30,688293,59.73,60.5,1.29
2025-02-27,688295,22.6,21.67,-4.12
2025-03-03,688295,21.7,21.56,-0.65
2025-09-30,688295,28.92,28.85,-0.24
2026-01-26,688295,35.45,35.0,-1.27
2024-10-30,688296,12.32,12.79,3.81
2025-07-23,688296,13.54,13.57,0.22
2025-08-12,688296,15.46,15.0,-2.98
2026-02-13,688296,16.88,16.72,-0.95
2024-04-23,688297,39.86,39.77,-0.23
2024-11-07,688297,53.0,52.48,-0.98
2025-07-23,688297,55.54,56.6,1.91
2026-03-03,688297,58.71,62.27,6.06
2025-07-07,688298,27.36,27.8,1.61
2025-07-25,688298,29.75,29.19,-1.88
2025-05-07,688299,19.6,19.1,-2.55
2025-05-13,688299,20.46,20.6,0.68
2025-09-03,688299,25.45,23.6,-7.27
2024-05-24,688300,49.43,50.08,1.31
2025-01-20,688300,70.5,68.58,-2.72
2026-01-23,688300,69.79,67.01,-3.98
2025-05-12,688302,46.95,49.98,6.45
2025-07-03,688303,23.75,23.55,-0.84
2025-10-10,688305,69.55,68.8,-1.08
2024-05-13,688306,4.97,4.8,-3.42
2024-10-28,688306,6.09,5.88,-3.45
2024-10-30,688306,5.95,5.95,0.0
2024-11-07,688306,6.47,6.48,0.15
2025-02-21,688307,31.55,31.4,-0.48
2025-07-14,688307,31.83,31.79,-0.13
2025-09-19,688308,23.19,23.99,3.45
2025-10-22,688308,25.91,29.87,15.28
2025-10-28,688308,31.78,33.65,5.88
2026-01-29,688308,51.51,51.5,-0.02
2025-05-07,688309,16.66,16.44,-1.32
2025-07-04,688309,18.39,18.55,0.87
2025-07-22,688309,20.15,20.1,-0.25
2025-07-31,688309,21.78,22.53,3.44
2025-08-06,688309,24.74,24.41,-1.33
2025-08-08,688309,24.5,24.85,1.43
2026-02-05,688309,32.84,33.41,1.74
2026-02-11,688309,34.2,34.05,-0.44
2026-03-03,688309,45.86,45.33,-1.16
2025-05-22,688310,13.12,13.14,0.15
2025-08-13,688310,19.75,18.23,-7.7
2025-06-27,688311,42.13,42.54,0.97
2025-08-28,688311,43.98,42.98,-2.27
2024-06-21,688312,24.0,22.11,-7.88
2024-10-11,688312,32.21,31.55,-2.05
2025-08-06,688312,28.82,27.8,-3.54
2025-08-08,688312,27.8,28.13,1.19
2025-08-25,688312,31.65,31.15,-1.58
2025-09-23,688312,32.8,35.0,6.71
2026-01-12,688312,35.29,34.49,-2.27
2024-12-31,688313,16.87,16.93,0.36
2025-04-30,688313,26.94,28.5,5.79
2025-05-07,688313,29.6,28.07,-5.17
2025-05-15,688313,30.61,31.61,3.27
2025-07-14,688313,43.35,48.69,12.32
2025-07-16,688313,51.63,52.59,1.86
2025-08-26,688313,74.3,80.1,7.81
2025-08-29,688313,85.42,84.5,-1.08
2024-09-03,688314,24.07,23.95,-0.5
2025-07-18,688314,36.9,36.21,-1.87
2025-08-07,688314,38.85,39.5,1.67
2025-02-11,688315,14.9,14.69,-1.41
2025-07-16,688315,15.43,15.83,2.59
2025-08-08,688315,16.49,16.71,1.33
2025-07-09,688317,19.7,19.4,-1.52
2026-01-13,688318,159.75,150.5,-5.79
2026-01-15,688318,152.87,149.82,-2.0
2025-05-27,688319,17.2,17.96,4.42
2025-08-15,688319,24.49,27.69,13.07
2024-11-21,688320,38.4,37.25,-2.99
2024-12-12,688320,54.67,50.58,-7.48
2025-06-06,688321,23.15,23.74,2.55
2025-07-04,688321,32.12,32.48,1.12
2025-07-21,688321,37.23,35.7,-4.11
2025-07-23,688321,36.6,34.25,-6.42
2025-07-30,688321,38.56,38.5,-0.16
2025-08-14,688321,42.95,43.99,2.42
2026-01-08,688321,32.98,34.0,3.09
2024-11-07,688322,34.26,33.59,-1.96
2025-01-27,688322,54.45,54.05,-0.73
2025-08-08,688322,86.65,83.0,-4.21
2025-08-26,688322,88.7,84.51,-4.72
2026-01-08,688322,94.22,94.08,-0.15
2025-07-21,688323,15.34,15.18,-1.04
2025-12-09,688323,18.6,19.9,6.99
2025-12-12,688323,19.19,19.99,4.17
2025-12-17,688323,22.6,22.6,0.0
2024-06-21,688325,35.0,32.5,-7.14
2025-07-01,688325,48.25,48.09,-0.33
2025-09-25,688325,100.8,109.02,8.15
2025-09-29,688325,111.9,107.39,-4.03
2025-06-03,688326,104.78,103.99,-0.75
2025-08-19,688326,105.89,106.5,0.58
2025-08-25,688326,111.29,118.3,6.3
2024-12-09,688327,15.48,14.89,-3.81
2026-01-13,688327,17.77,17.68,-0.51
2024-10-30,688328,18.46,18.2,-1.41
2025-05-06,688328,18.9,18.37,-2.8
2025-06-25,688328,21.86,22.6,3.39
2025-07-23,688328,23.26,23.61,1.5
2025-07-31,688328,24.7,24.85,0.61
2026-03-04,688328,32.42,35.39,9.16
2025-06-26,688329,18.49,18.48,-0.05
2025-07-17,688329,19.6,19.56,-0.2
2025-07-29,688329,20.69,20.24,-2.17
2025-08-08,688329,22.2,22.92,3.24
2026-01-22,688329,24.73,25.53,3.23
2025-07-17,688330,26.57,26.75,0.68
2025-08-26,688330,28.34,32.16,13.48
2025-08-29,688330,32.64,33.56,2.82
2026-02-02,688330,45.78,46.19,0.9
2026-02-10,688330,48.4,47.04,-2.81
2026-03-10,688330,55.0,56.5,2.73
2025-03-21,688331,36.89,36.94,0.14
2025-03-26,688331,36.93,40.39,9.37
2025-04-11,688331,47.3,46.8,-1.06
2025-05-21,688331,57.25,56.42,-1.45
2025-05-26,688331,57.43,57.66,0.4
2025-05-28,688331,58.83,58.8,-0.05
2025-09-03,688331,95.3,89.59,-5.99
2025-09-10,688331,108.67,110.73,1.9
2024-11-12,688332,81.99,89.0,8.55
2025-08-21,688332,115.69,121.97,5.43
2025-08-18,688333,78.0,77.97,-0.04
2025-12-30,688333,106.81,101.11,-5.34
2025-03-07,688334,17.45,17.32,-0.74
2025-03-14,688334,17.85,17.67,-1.01
2025-10-14,688334,21.76,21.69,-0.32
2025-09-19,688335,20.1,21.81,8.51
2026-01-15,688335,39.1,37.88,-3.12
2024-11-12,688337,49.08,50.33,2.55
2025-07-09,688338,25.48,25.5,0.08
2025-07-17,688338,26.83,26.57,-0.97
2026-01-15,688338,27.95,27.5,-1.61
2026-01-27,688338,29.7,29.02,-2.29
2026-02-09,688338,33.8,33.38,-1.24
2025-09-19,688339,27.45,28.94,5.43
2024-11-29,688343,43.09,42.9,-0.44
2024-12-09,688343,43.75,43.11,-1.46
2024-12-17,688343,51.51,50.13,-2.68
2025-08-13,688343,64.88,62.66,-3.42
2026-01-13,688343,87.88,83.88,-4.55
2024-10-09,688345,20.56,20.0,-2.72
2025-05-19,688345,23.71,24.59,3.71
2025-08-08,688345,28.99,30.42,4.93
2024-06-12,688347,37.88,37.58,-0.79
2024-06-14,688347,38.29,38.75,1.2
2025-02-20,688347,59.89,58.8,-1.82
2025-08-01,688347,60.15,63.1,4.9
2025-10-10,688347,123.43,135.72,9.96
2025-03-27,688348,52.77,50.7,-3.92
2025-03-31,688348,51.2,50.0,-2.34
2025-07-09,688348,44.58,44.03,-1.23
2025-07-31,688348,45.8,45.17,-1.38
2025-08-12,688348,46.76,47.85,2.33
2025-08-14,688348,47.9,49.0,2.3
2025-08-25,688348,50.0,49.15,-1.7
2025-09-02,688348,51.34,51.06,-0.55
2025-11-12,688348,60.12,61.64,2.53
2024-12-06,688350,14.66,15.24,3.96
2025-08-12,688350,22.7,23.03,1.45
2025-12-26,688350,26.38,26.79,1.55
2025-12-31,688350,26.26,26.12,-0.53
2024-06-21,688352,12.22,11.8,-3.44
2025-08-26,688352,12.64,12.17,-3.72
2025-09-25,688352,13.35,13.53,1.35
2025-09-30,688352,14.99,14.52,-3.14
2024-11-07,688353,25.48,24.6,-3.45
2025-06-11,688353,24.36,24.45,0.37
2025-06-18,688353,26.01,25.09,-3.54
2025-11-03,688353,48.99,50.0,2.06
2024-11-07,688355,19.05,19.7,3.41
2025-08-19,688355,20.75,20.71,-0.19
2026-02-05,688355,20.39,20.45,0.29
2026-01-12,688356,101.72,102.98,1.24
2025-06-16,688357,27.66,27.46,-0.72
2025-07-23,688357,29.87,30.53,2.21
2025-07-25,688357,30.58,31.67,3.56
2025-08-06,688357,33.27,33.22,-0.15
2025-09-10,688357,36.89,36.72,-0.46
2025-08-06,688358,33.8,34.0,0.59
2025-11-04,688358,36.19,34.81,-3.81
2024-11-01,688359,43.38,44.99,3.71
2024-11-12,688359,51.0,52.46,2.86
2024-11-14,688359,52.98,52.34,-1.21
2025-02-25,688359,48.88,48.54,-0.7
2025-07-09,688359,58.1,60.2,3.61
2025-07-24,688359,64.28,64.8,0.81
2025-08-20,688359,69.26,69.0,-0.38
2025-02-10,688360,23.44,23.4,-0.17
2025-05-09,688360,27.8,28.82,3.67
2025-07-28,688361,91.2,92.01,0.89
2025-08-21,688361,94.3,102.01,8.18
2025-12-15,688361,155.98,150.2,-3.71
2025-08-01,688362,30.48,31.15,2.2
2025-08-08,688362,32.73,33.43,2.14
2025-08-21,688362,39.99,40.68,1.73
2026-01-12,688362,41.94,41.35,-1.41
2025-05-16,688363,51.19,50.65,-1.05
2025-08-22,688363,56.91,57.36,0.79
2025-02-07,688365,15.49,18.0,16.2
2025-06-27,688365,14.55,15.11,3.85
2025-07-03,688365,14.93,14.96,0.2
2024-11-04,688367,15.87,15.98,0.69
2025-07-23,688367,18.89,18.92,0.16
2025-08-06,688367,20.2,20.25,0.25
2025-09-26,688367,21.97,21.47,-2.28
2025-10-10,688367,21.76,22.32,2.57
2025-11-12,688367,24.9,24.4,-2.01
2025-03-19,688368,105.0,102.98,-1.92
2026-01-15,688368,137.4,140.71,2.41
2026-01-19,688368,142.27,131.32,-7.7
2026-01-23,688368,143.01,142.98,-0.02
2025-02-06,688369,27.08,28.56,5.47
2025-07-28,688369,31.1,30.35,-2.41
2025-07-02,688370,20.6,20.37,-1.12
2025-08-01,688370,24.31,24.66,1.44
2026-01-29,688370,30.41,29.36,-3.45
2026-02-10,688370,30.45,30.09,-1.18
2024-11-06,688371,17.7,17.75,0.28
2025-02-27,688371,17.64,16.8,-4.76
2025-08-01,688371,17.6,18.91,7.44
2025-08-27,688371,24.2,24.3,0.41
2025-09-10,688371,26.49,26.98,1.85
2025-09-15,688371,26.99,26.98,-0.04
2026-01-13,688372,125.97,126.0,0.02
2025-07-15,688373,7.41,7.48,0.94
2024-10-22,688375,55.92,56.37,0.8
2024-10-24,688375,56.65,58.0,2.38
2025-03-10,688375,55.77,59.88,7.37
2025-12-17,688375,79.72,80.9,1.48
2025-07-28,688376,45.25,44.52,-1.61
2025-07-30,688376,44.62,45.78,2.6
2025-08-01,688376,45.88,48.0,4.62
2025-09-16,688376,57.3,55.3,-3.49
2025-07-07,688377,25.5,25.2,-1.18
2025-10-30,688377,44.11,43.55,-1.27
2025-09-09,688378,25.94,25.6,-1.31
2026-01-09,688378,31.96,32.88,2.88
2026-01-13,688378,32.88,33.0,0.36
2026-01-26,688378,36.39,36.65,0.71
2026-01-28,688378,37.13,36.69,-1.19
2024-10-29,688379,20.7,23.56,13.82
2024-11-01,688379,23.1,22.68,-1.82
2025-08-05,688379,43.1,43.6,1.16
2025-08-19,688380,30.47,30.87,1.31
2025-08-21,688380,31.29,31.69,1.28
